date,item_id,category,sales,unit_price
21-04-2024,102,Snacks,31,50
21-04-2024,103,Beverages,44,75
21-04-2024,104,Grains,34,120
21-04-2024,105,Produce,40,90
22-04-2024,101,Dairy,50,100
22-04-2024,102,Snacks,42,50
22-04-2024,103,Beverages,19,75
22-04-2024,104,Grains,8,120
22-04-2024,105,Produce,44,90
23-04-2024,101,Dairy,11,100
23-04-2024,102,Snacks,40,50
23-04-2024,103,Beverages,36,75
23-04-2024,104,Grains,34,120
23-04-2024,105,Produce,10,90
24-04-2024,101,Dairy,12,100
24-04-2024,102,Snacks,20,50
24-04-2024,103,Beverages,41,75
24-04-2024,104,Grains,17,120
24-04-2024,105,Produce,9,90
25-04-2024,101,Dairy,35,100
25-04-2024,102,Snacks,20,50
25-04-2024,103,Beverages,24,75
25-04-2024,104,Grains,49,120
25-04-2024,105,Produce,35,90
26-04-2024,101,Dairy,13,100
26-04-2024,102,Snacks,32,50
26-04-2024,103,Beverages,41,75
26-04-2024,104,Grains,28,120
26-04-2024,105,Produce,50,90
27-04-2024,101,Dairy,2,100
27-04-2024,102,Snacks,48,50
27-04-2024,103,Beverages,37,75
27-04-2024,104,Grains,34,120
27-04-2024,105,Produce,33,90
28-04-2024,101,Dairy,33,100
28-04-2024,102,Snacks,16,50
28-04-2024,103,Beverages,3,75
28-04-2024,104,Grains,50,120
28-04-2024,105,Produce,26,90
29-04-2024,101,Dairy,47,100
29-04-2024,102,Snacks,11,50
29-04-2024,103,Beverages,38,75
29-04-2024,104,Grains,19,120
29-04-2024,105,Produce,23,90
30-04-2024,101,Dairy,43,100
30-04-2024,102,Snacks,5,50
30-04-2024,103,Beverages,33,75
30-04-2024,104,Grains,45,120
30-04-2024,105,Produce,12,90
01-05-2024,101,Dairy,39,100
01-05-2024,102,Snacks,44,50
01-05-2024,103,Beverages,37,75
01-05-2024,104,Grains,40,120
01-05-2024,105,Produce,19,90
02-05-2024,101,Dairy,38,100
02-05-2024,102,Snacks,15,50
02-05-2024,103,Beverages,49,75
02-05-2024,104,Grains,6,120
02-05-2024,105,Produce,5,90
03-05-2024,101,Dairy,48,100
03-05-2024,102,Snacks,28,50
03-05-2024,103,Beverages,1,75
03-05-2024,104,Grains,0,120
03-05-2024,105,Produce,49,90
04-05-2024,101,Dairy,39,100
04-05-2024,102,Snacks,39,50
04-05-2024,103,Beverages,12,75
04-05-2024,104,Grains,21,120
04-05-2024,105,Produce,27,90
05-05-2024,101,Dairy,42,100
05-05-2024,102,Snacks,37,50
05-05-2024,103,Beverages,37,75
05-05-2024,104,Grains,23,120
05-05-2024,105,Produce,4,90
06-05-2024,101,Dairy,20,100
06-05-2024,102,Snacks,0,50
06-05-2024,103,Beverages,43,75
06-05-2024,104,Grains,28,120
06-05-2024,105,Produce,48,90
07-05-2024,101,Dairy,37,100
07-05-2024,102,Snacks,7,50
07-05-2024,103,Beverages,14,75
07-05-2024,104,Grains,3,120
07-05-2024,105,Produce,21,90
08-05-2024,101,Dairy,25,100
08-05-2024,102,Snacks,9,50
08-05-2024,103,Beverages,36,75
08-05-2024,104,Grains,16,120
08-05-2024,105,Produce,37,90
09-05-2024,101,Dairy,6,100
09-05-2024,102,Snacks,4,50
09-05-2024,103,Beverages,46,75
09-05-2024,104,Grains,40,120
09-05-2024,105,Produce,33,90
10-05-2024,101,Dairy,44,100
10-05-2024,102,Snacks,43,50
10-05-2024,103,Beverages,9,75
10-05-2024,104,Grains,49,120
10-05-2024,105,Produce,20,90
11-05-2024,101,Dairy,39,100
11-05-2024,102,Snacks,34,50
11-05-2024,103,Beverages,1,75
11-05-2024,104,Grains,27,120
11-05-2024,105,Produce,13,90
12-05-2024,101,Dairy,30,100
12-05-2024,102,Snacks,6,50
12-05-2024,103,Beverages,13,75
12-05-2024,104,Grains,35,120
12-05-2024,105,Produce,42,90
13-05-2024,101,Dairy,40,100
13-05-2024,102,Snacks,34,50
13-05-2024,103,Beverages,45,75
13-05-2024,104,Grains,7,120
13-05-2024,105,Produce,2,90
14-05-2024,101,Dairy,29,100
14-05-2024,102,Snacks,32,50
14-05-2024,103,Beverages,25,75
14-05-2024,104,Grains,46,120
14-05-2024,105,Produce,7,90
15-05-2024,101,Dairy,34,100
15-05-2024,102,Snacks,15,50
15-05-2024,103,Beverages,11,75
15-05-2024,104,Grains,47,120
15-05-2024,105,Produce,15,90
16-05-2024,101,Dairy,41,100
16-05-2024,102,Snacks,4,50
16-05-2024,103,Beverages,45,75
16-05-2024,104,Grains,34,120
16-05-2024,105,Produce,10,90
17-05-2024,101,Dairy,47,100
17-05-2024,102,Snacks,48,50
17-05-2024,103,Beverages,16,75
17-05-2024,104,Grains,45,120
17-05-2024,105,Produce,25,90
18-05-2024,101,Dairy,44,100
18-05-2024,102,Snacks,11,50
18-05-2024,103,Beverages,19,75
18-05-2024,104,Grains,6,120
18-05-2024,105,Produce,29,90
19-05-2024,101,Dairy,23,100
19-05-2024,102,Snacks,41,50
19-05-2024,103,Beverages,34,75
19-05-2024,104,Grains,8,120
19-05-2024,105,Produce,27,90
20-05-2024,101,Dairy,2,100
20-05-2024,102,Snacks,34,50
20-05-2024,103,Beverages,5,75
20-05-2024,104,Grains,10,120
20-05-2024,105,Produce,29,90
21-05-2024,101,Dairy,4,100
21-05-2024,102,Snacks,17,50
21-05-2024,103,Beverages,4,75
21-05-2024,104,Grains,34,120
21-05-2024,105,Produce,1,90
22-05-2024,101,Dairy,9,100
22-05-2024,102,Snacks,32,50
22-05-2024,103,Beverages,17,75
22-05-2024,104,Grains,36,120
22-05-2024,105,Produce,32,90
23-05-2024,101,Dairy,40,100
23-05-2024,102,Snacks,19,50
23-05-2024,103,Beverages,15,75
23-05-2024,104,Grains,3,120
23-05-2024,105,Produce,36,90
24-05-2024,101,Dairy,1,100
24-05-2024,102,Snacks,47,50
24-05-2024,103,Beverages,1,75
24-05-2024,104,Grains,20,120
24-05-2024,105,Produce,32,90
25-05-2024,101,Dairy,13,100
25-05-2024,102,Snacks,48,50
25-05-2024,103,Beverages,0,75
25-05-2024,104,Grains,48,120
25-05-2024,105,Produce,22,90
26-05-2024,101,Dairy,9,100
26-05-2024,102,Snacks,6,50
26-05-2024,103,Beverages,26,75
26-05-2024,104,Grains,3,120
26-05-2024,105,Produce,4,90
27-05-2024,101,Dairy,19,100
27-05-2024,102,Snacks,30,50
27-05-2024,103,Beverages,24,75
27-05-2024,104,Grains,13,120
27-05-2024,105,Produce,29,90
28-05-2024,101,Dairy,15,100
28-05-2024,102,Snacks,43,50
28-05-2024,103,Beverages,9,75
28-05-2024,104,Grains,34,120
28-05-2024,105,Produce,39,90
29-05-2024,101,Dairy,35,100
29-05-2024,102,Snacks,15,50
29-05-2024,103,Beverages,13,75
29-05-2024,104,Grains,38,120
29-05-2024,105,Produce,22,90
30-05-2024,101,Dairy,3,100
30-05-2024,102,Snacks,21,50
30-05-2024,103,Beverages,28,75
30-05-2024,104,Grains,18,120
30-05-2024,105,Produce,39,90
31-05-2024,101,Dairy,6,100
31-05-2024,102,Snacks,25,50
31-05-2024,103,Beverages,19,75
31-05-2024,104,Grains,40,120
31-05-2024,105,Produce,10,90
01-06-2024,101,Dairy,12,100
01-06-2024,102,Snacks,17,50
01-06-2024,103,Beverages,10,75
01-06-2024,104,Grains,19,120
01-06-2024,105,Produce,15,90
02-06-2024,101,Dairy,35,100
02-06-2024,102,Snacks,17,50
02-06-2024,103,Beverages,32,75
02-06-2024,104,Grains,44,120
02-06-2024,105,Produce,48,90
03-06-2024,101,Dairy,49,100
03-06-2024,102,Snacks,40,50
03-06-2024,103,Beverages,4,75
03-06-2024,104,Grains,31,120
03-06-2024,105,Produce,20,90
04-06-2024,101,Dairy,7,100
04-06-2024,102,Snacks,44,50
04-06-2024,103,Beverages,46,75
04-06-2024,104,Grains,16,120
04-06-2024,105,Produce,31,90
05-06-2024,101,Dairy,35,100
05-06-2024,102,Snacks,23,50
05-06-2024,103,Beverages,10,75
05-06-2024,104,Grains,16,120
05-06-2024,105,Produce,22,90
06-06-2024,101,Dairy,4,100
06-06-2024,102,Snacks,15,50
06-06-2024,103,Beverages,44,75
06-06-2024,104,Grains,43,120
06-06-2024,105,Produce,28,90
07-06-2024,101,Dairy,33,100
07-06-2024,102,Snacks,27,50
07-06-2024,103,Beverages,40,75
07-06-2024,104,Grains,42,120
07-06-2024,105,Produce,46,90
08-06-2024,101,Dairy,27,100
08-06-2024,102,Snacks,41,50
08-06-2024,103,Beverages,35,75
08-06-2024,104,Grains,49,120
08-06-2024,105,Produce,36,90
09-06-2024,101,Dairy,1,100
09-06-2024,102,Snacks,0,50
09-06-2024,103,Beverages,12,75
09-06-2024,104,Grains,44,120
09-06-2024,105,Produce,46,90
10-06-2024,101,Dairy,38,100
10-06-2024,102,Snacks,46,50
10-06-2024,103,Beverages,45,75
10-06-2024,104,Grains,40,120
10-06-2024,105,Produce,23,90
11-06-2024,101,Dairy,37,100
11-06-2024,102,Snacks,19,50
11-06-2024,103,Beverages,32,75
11-06-2024,104,Grains,47,120
11-06-2024,105,Produce,3,90
12-06-2024,101,Dairy,45,100
12-06-2024,102,Snacks,0,50
12-06-2024,103,Beverages,40,75
12-06-2024,104,Grains,35,120
12-06-2024,105,Produce,46,90
13-06-2024,101,Dairy,35,100
13-06-2024,102,Snacks,7,50
13-06-2024,103,Beverages,16,75
13-06-2024,104,Grains,23,120
13-06-2024,105,Produce,17,90
14-06-2024,101,Dairy,23,100
14-06-2024,102,Snacks,18,50
14-06-2024,103,Beverages,50,75
14-06-2024,104,Grains,37,120
14-06-2024,105,Produce,25,90
15-06-2024,101,Dairy,34,100
15-06-2024,102,Snacks,10,50
15-06-2024,103,Beverages,21,75
15-06-2024,104,Grains,8,120
15-06-2024,105,Produce,13,90
16-06-2024,101,Dairy,28,100
16-06-2024,102,Snacks,23,50
16-06-2024,103,Beverages,41,75
16-06-2024,104,Grains,32,120
16-06-2024,105,Produce,15,90
17-06-2024,101,Dairy,38,100
17-06-2024,102,Snacks,37,50
17-06-2024,103,Beverages,41,75
17-06-2024,104,Grains,5,120
17-06-2024,105,Produce,38,90
18-06-2024,101,Dairy,22,100
18-06-2024,102,Snacks,1,50
18-06-2024,103,Beverages,16,75
18-06-2024,104,Grains,24,120
18-06-2024,105,Produce,48,90
19-06-2024,101,Dairy,15,100
19-06-2024,102,Snacks,49,50
19-06-2024,103,Beverages,37,75
19-06-2024,104,Grains,39,120
19-06-2024,105,Produce,29,90
20-06-2024,101,Dairy,22,100
20-06-2024,102,Snacks,4,50
20-06-2024,103,Beverages,48,75
20-06-2024,104,Grains,1,120
20-06-2024,105,Produce,38,90
21-06-2024,101,Dairy,4,100
21-06-2024,102,Snacks,39,50
21-06-2024,103,Beverages,3,75
21-06-2024,104,Grains,8,120
21-06-2024,105,Produce,27,90
22-06-2024,101,Dairy,0,100
22-06-2024,102,Snacks,16,50
22-06-2024,103,Beverages,2,75
22-06-2024,104,Grains,13,120
22-06-2024,105,Produce,3,90
23-06-2024,101,Dairy,2,100
23-06-2024,102,Snacks,49,50
23-06-2024,103,Beverages,2,75
23-06-2024,104,Grains,50,120
23-06-2024,105,Produce,39,90
24-06-2024,101,Dairy,15,100
24-06-2024,102,Snacks,14,50
24-06-2024,103,Beverages,32,75
24-06-2024,104,Grains,37,120
24-06-2024,105,Produce,46,90
25-06-2024,101,Dairy,5,100
25-06-2024,102,Snacks,19,50
25-06-2024,103,Beverages,27,75
25-06-2024,104,Grains,38,120
25-06-2024,105,Produce,26,90
26-06-2024,101,Dairy,41,100
26-06-2024,102,Snacks,17,50
26-06-2024,103,Beverages,43,75
26-06-2024,104,Grains,0,120
26-06-2024,105,Produce,26,90
27-06-2024,101,Dairy,25,100
27-06-2024,102,Snacks,25,50
27-06-2024,103,Beverages,44,75
27-06-2024,104,Grains,34,120
27-06-2024,105,Produce,49,90
28-06-2024,101,Dairy,15,100
28-06-2024,102,Snacks,19,50
28-06-2024,103,Beverages,22,75
28-06-2024,104,Grains,4,120
28-06-2024,105,Produce,1,90
29-06-2024,101,Dairy,44,100
29-06-2024,102,Snacks,32,50
29-06-2024,103,Beverages,19,75
29-06-2024,104,Grains,46,120
29-06-2024,105,Produce,2,90
30-06-2024,101,Dairy,24,100
30-06-2024,102,Snacks,45,50
30-06-2024,103,Beverages,12,75
30-06-2024,104,Grains,46,120
30-06-2024,105,Produce,30,90
01-07-2024,101,Dairy,40,100
01-07-2024,102,Snacks,18,50
01-07-2024,103,Beverages,41,75
01-07-2024,104,Grains,50,120
01-07-2024,105,Produce,24,90
02-07-2024,101,Dairy,16,100
02-07-2024,102,Snacks,13,50
02-07-2024,103,Beverages,20,75
02-07-2024,104,Grains,39,120
02-07-2024,105,Produce,38,90
03-07-2024,101,Dairy,36,100
03-07-2024,102,Snacks,41,50
03-07-2024,103,Beverages,4,75
03-07-2024,104,Grains,18,120
03-07-2024,105,Produce,11,90
04-07-2024,101,Dairy,9,100
04-07-2024,102,Snacks,35,50
04-07-2024,103,Beverages,0,75
04-07-2024,104,Grains,40,120
04-07-2024,105,Produce,22,90
05-07-2024,101,Dairy,41,100
05-07-2024,102,Snacks,50,50
05-07-2024,103,Beverages,5,75
05-07-2024,104,Grains,44,120
05-07-2024,105,Produce,16,90
06-07-2024,101,Dairy,44,100
06-07-2024,102,Snacks,42,50
06-07-2024,103,Beverages,8,75
06-07-2024,104,Grains,49,120
06-07-2024,105,Produce,34,90
07-07-2024,101,Dairy,22,100
07-07-2024,102,Snacks,25,50
07-07-2024,103,Beverages,0,75
07-07-2024,104,Grains,14,120
07-07-2024,105,Produce,39,90
08-07-2024,101,Dairy,43,100
08-07-2024,102,Snacks,47,50
08-07-2024,103,Beverages,28,75
08-07-2024,104,Grains,40,120
08-07-2024,105,Produce,31,90
09-07-2024,101,Dairy,46,100
09-07-2024,102,Snacks,31,50
09-07-2024,103,Beverages,14,75
09-07-2024,104,Grains,10,120
09-07-2024,105,Produce,45,90
10-07-2024,101,Dairy,5,100
10-07-2024,102,Snacks,35,50
10-07-2024,103,Beverages,5,75
10-07-2024,104,Grains,29,120
10-07-2024,105,Produce,40,90
11-07-2024,101,Dairy,25,100
11-07-2024,102,Snacks,48,50
11-07-2024,103,Beverages,18,75
11-07-2024,104,Grains,22,120
11-07-2024,105,Produce,22,90
12-07-2024,101,Dairy,50,100
12-07-2024,102,Snacks,19,50
12-07-2024,103,Beverages,1,75
12-07-2024,104,Grains,14,120
12-07-2024,105,Produce,2,90
13-07-2024,101,Dairy,35,100
13-07-2024,102,Snacks,38,50
13-07-2024,103,Beverages,20,75
13-07-2024,104,Grains,41,120
13-07-2024,105,Produce,32,90
14-07-2024,101,Dairy,43,100
14-07-2024,102,Snacks,9,50
14-07-2024,103,Beverages,41,75
14-07-2024,104,Grains,9,120
14-07-2024,105,Produce,45,90
15-07-2024,101,Dairy,6,100
15-07-2024,102,Snacks,45,50
15-07-2024,103,Beverages,34,75
15-07-2024,104,Grains,43,120
15-07-2024,105,Produce,10,90
16-07-2024,101,Dairy,44,100
16-07-2024,102,Snacks,14,50
16-07-2024,103,Beverages,0,75
16-07-2024,104,Grains,45,120
16-07-2024,105,Produce,19,90
17-07-2024,101,Dairy,45,100
17-07-2024,102,Snacks,28,50
17-07-2024,103,Beverages,26,75
17-07-2024,104,Grains,49,120
17-07-2024,105,Produce,0,90
18-07-2024,101,Dairy,19,100
18-07-2024,102,Snacks,23,50
18-07-2024,103,Beverages,47,75
18-07-2024,104,Grains,29,120
18-07-2024,105,Produce,12,90
19-07-2024,101,Dairy,22,100
19-07-2024,102,Snacks,44,50
19-07-2024,103,Beverages,22,75
19-07-2024,104,Grains,36,120
19-07-2024,105,Produce,31,90
20-07-2024,101,Dairy,39,100
20-07-2024,102,Snacks,9,50
20-07-2024,103,Beverages,14,75
20-07-2024,104,Grains,7,120
20-07-2024,105,Produce,38,90
21-07-2024,101,Dairy,25,100
21-07-2024,102,Snacks,16,50
21-07-2024,103,Beverages,27,75
21-07-2024,104,Grains,6,120
21-07-2024,105,Produce,27,90
22-07-2024,101,Dairy,4,100
22-07-2024,102,Snacks,41,50
22-07-2024,103,Beverages,26,75
22-07-2024,104,Grains,17,120
22-07-2024,105,Produce,14,90
23-07-2024,101,Dairy,44,100
23-07-2024,102,Snacks,39,50
23-07-2024,103,Beverages,31,75
23-07-2024,104,Grains,43,120
23-07-2024,105,Produce,31,90
24-07-2024,101,Dairy,43,100
24-07-2024,102,Snacks,1,50
24-07-2024,103,Beverages,48,75
24-07-2024,104,Grains,49,120
24-07-2024,105,Produce,6,90
25-07-2024,101,Dairy,17,100
25-07-2024,102,Snacks,27,50
25-07-2024,103,Beverages,42,75
25-07-2024,104,Grains,42,120
25-07-2024,105,Produce,0,90
26-07-2024,101,Dairy,36,100
26-07-2024,102,Snacks,30,50
26-07-2024,103,Beverages,23,75
26-07-2024,104,Grains,13,120
26-07-2024,105,Produce,46,90
27-07-2024,101,Dairy,48,100
27-07-2024,102,Snacks,35,50
27-07-2024,103,Beverages,18,75
27-07-2024,104,Grains,26,120
27-07-2024,105,Produce,24,90
28-07-2024,101,Dairy,38,100
28-07-2024,102,Snacks,13,50
28-07-2024,103,Beverages,20,75
28-07-2024,104,Grains,32,120
28-07-2024,105,Produce,38,90
29-07-2024,101,Dairy,44,100
29-07-2024,102,Snacks,18,50
29-07-2024,103,Beverages,8,75
29-07-2024,104,Grains,31,120
29-07-2024,105,Produce,23,90
30-07-2024,101,Dairy,16,100
30-07-2024,102,Snacks,20,50
30-07-2024,103,Beverages,33,75
30-07-2024,104,Grains,4,120
30-07-2024,105,Produce,23,90
31-07-2024,101,Dairy,47,100
31-07-2024,102,Snacks,18,50
31-07-2024,103,Beverages,5,75
31-07-2024,104,Grains,22,120
31-07-2024,105,Produce,15,90
01-08-2024,101,Dairy,39,100
01-08-2024,102,Snacks,3,50
01-08-2024,103,Beverages,11,75
01-08-2024,104,Grains,6,120
01-08-2024,105,Produce,38,90
02-08-2024,101,Dairy,29,100
02-08-2024,102,Snacks,13,50
02-08-2024,103,Beverages,18,75
02-08-2024,104,Grains,22,120
02-08-2024,105,Produce,6,90
03-08-2024,101,Dairy,48,100
03-08-2024,102,Snacks,22,50
03-08-2024,103,Beverages,0,75
03-08-2024,104,Grains,24,120
03-08-2024,105,Produce,32,90
04-08-2024,101,Dairy,4,100
04-08-2024,102,Snacks,3,50
04-08-2024,103,Beverages,9,75
04-08-2024,104,Grains,9,120
04-08-2024,105,Produce,10,90
05-08-2024,101,Dairy,9,100
05-08-2024,102,Snacks,32,50
05-08-2024,103,Beverages,25,75
05-08-2024,104,Grains,46,120
05-08-2024,105,Produce,5,90
06-08-2024,101,Dairy,50,100
06-08-2024,102,Snacks,5,50
06-08-2024,103,Beverages,24,75
06-08-2024,104,Grains,25,120
06-08-2024,105,Produce,34,90
07-08-2024,101,Dairy,19,100
07-08-2024,102,Snacks,32,50
07-08-2024,103,Beverages,6,75
07-08-2024,104,Grains,16,120
07-08-2024,105,Produce,26,90
08-08-2024,101,Dairy,42,100
08-08-2024,102,Snacks,10,50
08-08-2024,103,Beverages,43,75
08-08-2024,104,Grains,10,120
08-08-2024,105,Produce,11,90
09-08-2024,101,Dairy,34,100
09-08-2024,102,Snacks,49,50
09-08-2024,103,Beverages,13,75
09-08-2024,104,Grains,0,120
09-08-2024,105,Produce,10,90
10-08-2024,101,Dairy,34,100
10-08-2024,102,Snacks,43,50
10-08-2024,103,Beverages,8,75
10-08-2024,104,Grains,48,120
10-08-2024,105,Produce,4,90
11-08-2024,101,Dairy,28,100
11-08-2024,102,Snacks,0,50
11-08-2024,103,Beverages,35,75
11-08-2024,104,Grains,32,120
11-08-2024,105,Produce,21,90
12-08-2024,101,Dairy,25,100
12-08-2024,102,Snacks,3,50
12-08-2024,103,Beverages,10,75
12-08-2024,104,Grains,30,120
12-08-2024,105,Produce,5,90
13-08-2024,101,Dairy,29,100
13-08-2024,102,Snacks,27,50
13-08-2024,103,Beverages,9,75
13-08-2024,104,Grains,5,120
13-08-2024,105,Produce,25,90
14-08-2024,101,Dairy,31,100
14-08-2024,102,Snacks,21,50
14-08-2024,103,Beverages,21,75
14-08-2024,104,Grains,21,120
14-08-2024,105,Produce,14,90
15-08-2024,101,Dairy,32,100
15-08-2024,102,Snacks,23,50
15-08-2024,103,Beverages,20,75
15-08-2024,104,Grains,14,120
15-08-2024,105,Produce,9,90
16-08-2024,101,Dairy,24,100
16-08-2024,102,Snacks,19,50
16-08-2024,103,Beverages,27,75
16-08-2024,104,Grains,29,120
16-08-2024,105,Produce,31,90
17-08-2024,101,Dairy,37,100
17-08-2024,102,Snacks,10,50
17-08-2024,103,Beverages,35,75
17-08-2024,104,Grains,15,120
17-08-2024,105,Produce,17,90
18-08-2024,101,Dairy,11,100
18-08-2024,102,Snacks,8,50
18-08-2024,103,Beverages,4,75
18-08-2024,104,Grains,2,120
18-08-2024,105,Produce,7,90
19-08-2024,101,Dairy,37,100
19-08-2024,102,Snacks,45,50
19-08-2024,103,Beverages,50,75
19-08-2024,104,Grains,5,120
19-08-2024,105,Produce,31,90
20-08-2024,101,Dairy,30,100
20-08-2024,102,Snacks,7,50
20-08-2024,103,Beverages,33,75
20-08-2024,104,Grains,36,120
20-08-2024,105,Produce,10,90
21-08-2024,101,Dairy,32,100
21-08-2024,102,Snacks,14,50
21-08-2024,103,Beverages,0,75
21-08-2024,104,Grains,20,120
21-08-2024,105,Produce,24,90
22-08-2024,101,Dairy,48,100
22-08-2024,102,Snacks,1,50
22-08-2024,103,Beverages,10,75
22-08-2024,104,Grains,27,120
22-08-2024,105,Produce,43,90
23-08-2024,101,Dairy,31,100
23-08-2024,102,Snacks,18,50
23-08-2024,103,Beverages,29,75
23-08-2024,104,Grains,35,120
23-08-2024,105,Produce,11,90
24-08-2024,101,Dairy,18,100
24-08-2024,102,Snacks,33,50
24-08-2024,103,Beverages,25,75
24-08-2024,104,Grains,4,120
24-08-2024,105,Produce,44,90
25-08-2024,101,Dairy,16,100
25-08-2024,102,Snacks,35,50
25-08-2024,103,Beverages,23,75
25-08-2024,104,Grains,10,120
25-08-2024,105,Produce,25,90
26-08-2024,101,Dairy,23,100
26-08-2024,102,Snacks,1,50
26-08-2024,103,Beverages,2,75
26-08-2024,104,Grains,20,120
26-08-2024,105,Produce,39,90
27-08-2024,101,Dairy,50,100
27-08-2024,102,Snacks,30,50
27-08-2024,103,Beverages,38,75
27-08-2024,104,Grains,28,120
27-08-2024,105,Produce,17,90
28-08-2024,101,Dairy,40,100
28-08-2024,102,Snacks,20,50
28-08-2024,103,Beverages,44,75
28-08-2024,104,Grains,1,120
28-08-2024,105,Produce,2,90
29-08-2024,101,Dairy,26,100
29-08-2024,102,Snacks,48,50
29-08-2024,103,Beverages,33,75
29-08-2024,104,Grains,30,120
29-08-2024,105,Produce,7,90
30-08-2024,101,Dairy,35,100
30-08-2024,102,Snacks,33,50
30-08-2024,103,Beverages,43,75
30-08-2024,104,Grains,14,120
30-08-2024,105,Produce,0,90
31-08-2024,101,Dairy,28,100
31-08-2024,102,Snacks,12,50
31-08-2024,103,Beverages,0,75
31-08-2024,104,Grains,6,120
31-08-2024,105,Produce,31,90
01-09-2024,101,Dairy,34,100
01-09-2024,102,Snacks,16,50
01-09-2024,103,Beverages,1,75
01-09-2024,104,Grains,44,120
01-09-2024,105,Produce,37,90
02-09-2024,101,Dairy,39,100
02-09-2024,102,Snacks,41,50
02-09-2024,103,Beverages,36,75
02-09-2024,104,Grains,43,120
02-09-2024,105,Produce,39,90
03-09-2024,101,Dairy,5,100
03-09-2024,102,Snacks,23,50
03-09-2024,103,Beverages,41,75
03-09-2024,104,Grains,33,120
03-09-2024,105,Produce,18,90
04-09-2024,101,Dairy,8,100
04-09-2024,102,Snacks,27,50
04-09-2024,103,Beverages,35,75
04-09-2024,104,Grains,5,120
04-09-2024,105,Produce,44,90
05-09-2024,101,Dairy,18,100
05-09-2024,102,Snacks,39,50
05-09-2024,103,Beverages,3,75
05-09-2024,104,Grains,12,120
05-09-2024,105,Produce,25,90
06-09-2024,101,Dairy,44,100
06-09-2024,102,Snacks,3,50
06-09-2024,103,Beverages,50,75
06-09-2024,104,Grains,50,120
06-09-2024,105,Produce,18,90
07-09-2024,101,Dairy,42,100
07-09-2024,102,Snacks,20,50
07-09-2024,103,Beverages,16,75
07-09-2024,104,Grains,18,120
07-09-2024,105,Produce,11,90
08-09-2024,101,Dairy,31,100
08-09-2024,102,Snacks,45,50
08-09-2024,103,Beverages,43,75
08-09-2024,104,Grains,4,120
08-09-2024,105,Produce,43,90
09-09-2024,101,Dairy,3,100
09-09-2024,102,Snacks,8,50
09-09-2024,103,Beverages,19,75
09-09-2024,104,Grains,2,120
09-09-2024,105,Produce,25,90
10-09-2024,101,Dairy,23,100
10-09-2024,102,Snacks,50,50
10-09-2024,103,Beverages,18,75
10-09-2024,104,Grains,40,120
10-09-2024,105,Produce,10,90
11-09-2024,101,Dairy,14,100
11-09-2024,102,Snacks,25,50
11-09-2024,103,Beverages,13,75
11-09-2024,104,Grains,6,120
11-09-2024,105,Produce,38,90
12-09-2024,101,Dairy,27,100
12-09-2024,102,Snacks,47,50
12-09-2024,103,Beverages,3,75
12-09-2024,104,Grains,16,120
12-09-2024,105,Produce,12,90
13-09-2024,101,Dairy,9,100
13-09-2024,102,Snacks,1,50
13-09-2024,103,Beverages,13,75
13-09-2024,104,Grains,10,120
13-09-2024,105,Produce,31,90
14-09-2024,101,Dairy,35,100
14-09-2024,102,Snacks,15,50
14-09-2024,103,Beverages,23,75
14-09-2024,104,Grains,41,120
14-09-2024,105,Produce,33,90
15-09-2024,101,Dairy,45,100
15-09-2024,102,Snacks,34,50
15-09-2024,103,Beverages,36,75
15-09-2024,104,Grains,0,120
15-09-2024,105,Produce,28,90
16-09-2024,101,Dairy,20,100
16-09-2024,102,Snacks,43,50
16-09-2024,103,Beverages,9,75
16-09-2024,104,Grains,26,120
16-09-2024,105,Produce,27,90
17-09-2024,101,Dairy,31,100
17-09-2024,102,Snacks,5,50
17-09-2024,103,Beverages,18,75
17-09-2024,104,Grains,34,120
17-09-2024,105,Produce,48,90
18-09-2024,101,Dairy,45,100
18-09-2024,102,Snacks,9,50
18-09-2024,103,Beverages,34,75
18-09-2024,104,Grains,10,120
18-09-2024,105,Produce,26,90
19-09-2024,101,Dairy,21,100
19-09-2024,102,Snacks,18,50
19-09-2024,103,Beverages,9,75
19-09-2024,104,Grains,10,120
19-09-2024,105,Produce,31,90
20-09-2024,101,Dairy,29,100
20-09-2024,102,Snacks,16,50
20-09-2024,103,Beverages,11,75
20-09-2024,104,Grains,15,120
20-09-2024,105,Produce,39,90
21-09-2024,101,Dairy,15,100
21-09-2024,102,Snacks,28,50
21-09-2024,103,Beverages,32,75
21-09-2024,104,Grains,22,120
21-09-2024,105,Produce,34,90
22-09-2024,101,Dairy,24,100
22-09-2024,102,Snacks,27,50
22-09-2024,103,Beverages,29,75
22-09-2024,104,Grains,3,120
22-09-2024,105,Produce,0,90
23-09-2024,101,Dairy,41,100
23-09-2024,102,Snacks,40,50
23-09-2024,103,Beverages,29,75
23-09-2024,104,Grains,29,120
23-09-2024,105,Produce,32,90
24-09-2024,101,Dairy,4,100
24-09-2024,102,Snacks,22,50
24-09-2024,103,Beverages,47,75
24-09-2024,104,Grains,41,120
24-09-2024,105,Produce,20,90
25-09-2024,101,Dairy,27,100
25-09-2024,102,Snacks,21,50
25-09-2024,103,Beverages,7,75
25-09-2024,104,Grains,16,120
25-09-2024,105,Produce,7,90
26-09-2024,101,Dairy,26,100
26-09-2024,102,Snacks,31,50
26-09-2024,103,Beverages,0,75
26-09-2024,104,Grains,39,120
26-09-2024,105,Produce,0,90
